id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region
7913,3461,SAILORS HILL,VIC,144.170995,-37.287848,DAYLESFORD DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7914,3461,SHEPHERDS FLAT,VIC,144.170995,-37.287848,DAYLESFORD DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7915,3461,SPARGO CREEK,VIC,144.170995,-37.287848,DAYLESFORD DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7916,3461,STRANGWAYS,VIC,144.170995,-37.287848,DAYLESFORD DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7917,3461,WHEATSHEAF,VIC,144.170995,-37.287848,DAYLESFORD DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7918,3461,YANDOIT,VIC,144.170995,-37.287848,DAYLESFORD DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7919,3461,YANDOIT HILLS,VIC,144.170995,-37.287848,DAYLESFORD DELIVERY ANNEXE,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7920,3462,GREEN GULLY,VIC,144.053611,-37.083561,NEWSTEAD,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7921,3462,JOYCES CREEK,VIC,144.053611,-37.083561,NEWSTEAD,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7922,3462,MUCKLEFORD SOUTH,VIC,144.053611,-37.083561,NEWSTEAD,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7923,3462,NEWSTEAD,VIC,144.053611,-37.083561,NEWSTEAD,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7924,3462,SANDON,VIC,144.053611,-37.083561,NEWSTEAD,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7925,3462,WELSHMANS REEF,VIC,144.053611,-37.083561,NEWSTEAD,Delivery Area,Updated 6-Feb-2020,20202,Heathcote - Castlemaine - Kyneton,202,Bendigo,R3
7926,3463,BARINGHUP,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7927,3463,BARINGHUP WEST,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7928,3463,BRADFORD,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7929,3463,EASTVILLE,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
20861,3463,GOWER,VIC,144.0988962,-37.02851213,Laanecoorie,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7930,3463,LAANECOORIE,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7931,3463,MALDON,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7932,3463,NEEREMAN,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7933,3463,NUGGETTY,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7934,3463,PERKINS REEF,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7935,3463,PORCUPINE FLAT,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7936,3463,SHELBOURNE,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7937,3463,TARRENGOWER,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7938,3463,WALMER,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7939,3463,WOODSTOCK WEST,VIC,144.05651,-36.957983,MALDON LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7940,3464,CARISBROOK,VIC,143.841414,-37.019811,CARISBROOK,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7941,3465,ADELAIDE LEAD,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7942,3465,ALMA,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7943,3465,BOWENVALE,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7944,3465,BUNG BONG,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7945,3465,COTSWOLD,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7946,3465,CRAIGIE,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7947,3465,DAISY HILL,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7948,3465,FLAGSTAFF,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7949,3465,GOLDEN POINT,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7950,3465,HAVELOCK,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7951,3465,HOMEBUSH,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7952,3465,MAJORCA,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7953,3465,MARYBOROUGH,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7954,3465,MOOLORT,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7955,3465,MOONLIGHT FLAT,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7956,3465,NATTE YALLOCK,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7957,3465,RATHSCAR,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7958,3465,RATHSCAR WEST,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7959,3465,RODBOROUGH,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7960,3465,SIMSON,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7961,3465,TIMOR,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7962,3465,TIMOR WEST,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7963,3465,WAREEK,VIC,143.611335,-37.021478,MARYBOROUGH,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7964,3467,AVOCA,VIC,143.412675,-37.105993,AVOCA,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7965,3467,MOYREISK,VIC,143.412675,-37.105993,AVOCA,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7966,3468,AMPHITHEATRE,VIC,143.379493,-37.261481,AMPHITHEATRE,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7967,3468,MOUNT LONARCH,VIC,143.379493,-37.261481,ARARAT,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7968,3469,ELMHURST,VIC,143.280627,-37.172964,ELMHURST,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7969,3469,GLENLOFTY,VIC,143.280627,-37.172964,ARARAT,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7970,3469,GLENLOGIE,VIC,143.280627,-37.172964,ELMHURST,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7971,3469,GLENPATRICK,VIC,143.280627,-37.172964,ARARAT,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7972,3469,NOWHERE CREEK,VIC,143.280627,-37.172964,ARARAT,Delivery Area,Updated 6-Feb-2020,20103,Maryborough - Pyrenees,201,Ballarat,R3
7973,3472,BET BET,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7974,3472,BETLEY,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7975,3472,BROMLEY,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7976,3472,DUNLUCE,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7977,3472,DUNOLLY,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7978,3472,EDDINGTON,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7979,3472,GOLDSBOROUGH,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7980,3472,INKERMAN,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7981,3472,MCINTYRE,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7982,3472,MOLIAGUL,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7983,3472,MOUNT HOOGHLY,VIC,143.657638,-36.864952,DUNOLLY LPO,Delivery Area,Updated 6-Feb-2020,20203,Loddon - Elmore,202,Bendigo,R3
7702,3475,ARCHDALE,VIC,143.51213,-36.70633,BEALIBA,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7703,3475,ARCHDALE JUNCTION,VIC,143.51213,-36.70633,BEALIBA,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7704,3475,BEALIBA,VIC,143.51213,-36.70633,BEALIBA,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7705,3475,BURKES FLAT,VIC,143.51213,-36.70633,BEALIBA,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7706,3475,COCHRANES CREEK,VIC,143.51213,-36.70633,BEALIBA,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7707,3475,EMU,VIC,143.51213,-36.70633,BEALIBA,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7708,3475,LOGAN,VIC,143.51213,-36.70633,BEALIBA,Delivery Area,Updated 6-Feb-2020,21501,Grampians,215,North West,R3
7,3477,AVON PLAINS,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
8,3477,BEAZLEYS BRIDGE,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
9,3477,CARAPOOEE,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
10,3477,CARAPOOEE WEST,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
11,3477,COONOOER BRIDGE,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
12,3477,COONOOER WEST,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
13,3477,DALYENONG,VIC,143.4180029,-36.8061787,,,Updated 25-Mar-2020 AUSPOST,21503,Murray River - Swan Hill,215,North West,R3
14,3477,GOOROC,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
15,3477,GOWAR EAST,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
16,3477,GRAYS BRIDGE,VIC,142.8997503,-36.61840529,,,Updated 25-Mar-2020 AUSPOST,21503,Murray River - Swan Hill,215,North West,R3
17,3477,GRE GRE,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
18,3477,GRE GRE NORTH,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
19,3477,GRE GRE SOUTH,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
20,3477,KOOREH,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
21,3477,MARNOO EAST,VIC,142.9563966,-36.65690656,,,Updated 25-Mar-2020 AUSPOST,21503,Murray River - Swan Hill,215,North West,R3
22,3477,MOOLERR,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
23,3477,MOYREISK,VIC,143.412675,-37.105993,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
24,3477,PARADISE,VIC,142.7154,-36.988914,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
25,3477,REDBANK,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
26,3477,ROSTRON,VIC,142.7154,-36.988914,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
27,3477,SLATY CREEK,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
28,3477,ST ARNAUD EAST,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
29,3477,ST ARNAUD NORTH,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
30,3477,STUART MILL,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
31,3477,SUTHERLAND,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
32,3477,SWANWATER,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
33,3477,TOTTINGTON,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
34,3477,TRAYNORS LAGOON,VIC,143.230699,-36.688551,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
35,3477,WINJALLOK,VIC,142.771159,-37.0666,,,Updated 25-Mar-2020,21503,Murray River - Swan Hill,215,North West,R3
36,3477,YORK PLAINS,VIC,142.9166939,-36.58743626,,,Updated 25-Mar-2020 AUSPOST,21503,Murray River - Swan Hill,215,North West,R3
7709,3478,AVON PLAINS,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7710,3478,BEAZLEYS BRIDGE,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7711,3478,BERRIMAL WEST,VIC,143.230699,-36.688551,Moonambel,,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7712,3478,CARAPOOEE,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7713,3478,CARAPOOEE WEST,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7714,3478,COONOOER BRIDGE,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7715,3478,COONOOER WEST,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7716,3478,DARKBONEE,VIC,143.230699,-36.688551,Moonambel,,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7717,3478,DOOBOOBETIC,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7718,3478,ELBERTON,VIC,143.230699,-36.688551,Moonambel,,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7719,3478,GOOROC,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7720,3478,GOWAR EAST,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7721,3478,GRE GRE,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7722,3478,GRE GRE NORTH,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7723,3478,GRE GRE SOUTH,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7724,3478,KOOREH,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7725,3478,MEDLYN,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7726,3478,MITCHELLS HILL,VIC,143.230699,-36.688551,Moonambel,,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7727,3478,MOOLERR,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7728,3478,MOONAMBEL,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7729,3478,PERCYDALE,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7730,3478,REDBANK,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7731,3478,SLATY CREEK,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7732,3478,ST ARNAUD,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7733,3478,ST ARNAUD EAST,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7734,3478,ST ARNAUD NORTH,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7735,3478,STUART MILL,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7736,3478,SUTHERLAND,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7737,3478,SWANWATER,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7738,3478,TANWOOD,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7739,3478,TOTTINGTON,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7740,3478,TRAYNORS LAGOON,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7741,3478,TULKARA,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7742,3478,WARRENMANG,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7743,3478,YAWONG HILLS,VIC,143.230699,-36.688551,ST ARNAUD,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7744,3480,AREEGRA,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7745,3480,BANYENONG,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7746,3480,BOOLITE,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7747,3480,CARRON,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7748,3480,COPE COPE,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7749,3480,CORACK,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7750,3480,CORACK EAST,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7751,3480,DONALD,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20862,3480,GIL GIL,VIC,143.0409276,-36.32166578,Victoria Country 4,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20863,3480,JEFFCOTT,VIC,143.1383586,-36.31902453,Victoria Country 4,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
20864,3480,JEFFCOTT NORTH,VIC,143.0680468,-36.26284609,Victoria Country 4,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7752,3480,LAEN,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7753,3480,LAEN EAST,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7754,3480,LAEN NORTH,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7755,3480,LAKE BULOKE,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7756,3480,LAWLER,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7757,3480,LITCHFIELD,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7758,3480,RICH AVON,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7759,3480,RICH AVON EAST,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7760,3480,RICH AVON WEST,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7761,3480,SWANWATER WEST,VIC,142.968057,-36.31227,DONALD LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7762,3482,MASSEY,VIC,142.766588,-36.17028,WATCHEM,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7763,3482,MORTON PLAINS,VIC,142.766588,-36.17028,WATCHEM,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7764,3482,WARMUR,VIC,142.766588,-36.17028,WATCHEM,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7765,3482,WATCHEM,VIC,142.766588,-36.17028,WATCHEM,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7766,3482,WATCHEM WEST,VIC,142.766588,-36.17028,WATCHEM,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7767,3483,BALLAPUR,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7768,3483,BIRCHIP,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7769,3483,BIRCHIP WEST,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7770,3483,CURYO,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
7771,3483,JIL JIL,VIC,142.890804,-35.901765,BIRCHIP LPO,Delivery Area,Updated 6-Feb-2020,21503,Murray River - Swan Hill,215,North West,R3
